,title,review,star,Product,polarity,subjectivity
13,LOVE THE HOLE ON TOP FOR STRAWS USE & NO TIP OVERS!,I use them for a special needs adult who can drink from a straw. The hole on top makes it perfect for that use. It is tip proof with the wide base design! The lids fit very snug. Safe to clean on top rack of dishwasher. They hold 10 oz of cold or gently warmed liquids easily.,5.0 out of 5 stars,soupindependenceplastic.csv,0.2040816326530612,0.6289115646258504
14,All Cons,"Pros: none.Cons: drinks poured out of spout, closing “air hole” had little effect; drinks poured out of air hole when cup was tipped; cups look cheaply madeI was EXTREMELY disappointed. Sending back, of course.",1.0 out of 5 stars,soupindependenceplastic.csv,-0.134375,0.4875
15,Almost life changing,My buddy has Parkinsons and is sometimes very shaky. Until I bought this cup visits were fraught with struggling with spills. Now he gets to drink all his drink and I don't have to do all that cleanup.,5.0 out of 5 stars,soupindependenceplastic.csv,-0.43333333333333335,0.65
16,Helpful Cups,"These cups are perfect for my elderly mother.  She has Alzheimer's and has lost strength in her hands.  After dropping a few glasses, we've found that these are much easier for her to handle.",5.0 out of 5 stars,soupindependenceplastic.csv,0.3333333333333333,0.43333333333333335
17,Great for seniors,"I ordered these for my 102 y/o Mother who has trouble using a glass.  The two handles make it easy for her to hold, it survived a crash on a hard floor and has a nice small spout to fit in her mouth.",5.0 out of 5 stars,soupindependenceplastic.csv,0.11527777777777777,0.5625
18,Helps my dad be independent.,I purchased these for my father who recently had an accident which left him quadriplegic.  He is learning to use his hands and these help his ability to drink by himself. It never leaks and burns him with coffee like the others.,5.0 out of 5 stars,soupindependenceplastic.csv,0.0,0.125
19,Just what we needed,"The lids are very tight, and secure. I am sure they will loosen a bit, but I have to work the lids off a little at a time. Great help so far.",5.0 out of 5 stars,soupindependenceplastic.csv,0.23005952380952385,0.6850529100529101
20,The product serves the purpose,It worked for an elderly person that was having difficulty holding a cup due to a stroke,5.0 out of 5 stars,soupindependenceplastic.csv,-0.125,0.375
21,Good quality good product but for dad with dementia,Purchase this for my 92-year-old dad with dementia very easy to use he can independently drink from it good product,5.0 out of 5 stars,soupindependenceplastic.csv,0.42111111111111105,0.5750000000000001
22,Great for RA,Great product to maintain independence with  RA.,5.0 out of 5 stars,soupindependenceplastic.csv,0.8,0.75
23,Broken lid,Cups seems like they will work well for the 93 year old we purchased them for. One of the cups came with a broken lid so we are sharing 1 lid for the 2 cups. This came in an envelope not a box so obviously at some point it was crushed or dropped I do not believe this is a product that should come in an envelope only,4.0 out of 5 stars,soupindependenceplastic.csv,-0.08,0.44000000000000006
24,Good for someone with weak hands,I bought these 2 handled plastic cups for my mom who has carpal tunnel/ weak hands.She can lift these easily. I gave these cups a 4 because the lids are VERY hard for her to put on and take off.,4.0 out of 5 stars,soupindependenceplastic.csv,-0.10694444444444445,0.7208333333333333
25,"Great product, easy to use/clean",My husband was almost completely paralyzed in his hands. He was able to get 3 fingers into the one handle and get it to his mouth to use the spout. It became essential to his independence after he lost his ability to use a straw. It did not require a strong sucking ability. He raved about these cups. Having 2 meant he could have an ice water nearby and his morning coffee.,5.0 out of 5 stars,soupindependenceplastic.csv,0.2583333333333333,0.5145833333333333
26,Reduced spills,"The double handles make it easier for mom to pickup and hold onto this cup. The easy on/off lid seals well, preventing spills. Durable. Clear makes it easier to see inside. Love these cups!",5.0 out of 5 stars,soupindependenceplastic.csv,0.2895833333333333,0.4541666666666667
27,Leaks at Seam.,Product continues to not stand up in dishwasher even though dishwasher safe.Great concept but have had to replace to frequently due to cracks then leaking from bottom where center seal is set.  Have not found a cup that works better for what is needed.  Expensive for short term use.,3.0 out of 5 stars,soupindependenceplastic.csv,-0.045,0.39499999999999996
28,Good product,"Bought these for my grandma, her hands shake a lot. Sheld them with ease and they are lightweight. I might buy a couple more.",5.0 out of 5 stars,soupindependenceplastic.csv,0.5,0.5
29,Great cups for intentional tremors,"Because of intentional tremors, Dad needed a special, large grip, transparent coffee, etc cup & these cups are perfect!! He immediately loved them. Have not used the lids yet, but extremely pleased!!! Thank You!!!",5.0 out of 5 stars,soupindependenceplastic.csv,0.6542857142857142,0.76
30,Helps the disabled to feel more independent,Product is perfect for my husband’s disability.,5.0 out of 5 stars,soupindependenceplastic.csv,1.0,1.0
31,Great cup for weak hands.,Cup is perfect for my mom who has very little use of her right hand and has weak fingers in her left hand.  The lid with the two small holes enabled her to drink sip her hot coffee comfortably rather than having to have lukewarm coffee from a straw.,5.0 out of 5 stars,soupindependenceplastic.csv,0.1333705357142857,0.6075892857142856
